Participant,Timestamp,Happy_Low_M1,Happy_Low_M2,Happy_High_M1,Happy_High_M2,Angry_Low_M1,Angry_Low_M2,Angry_High_M1,Angry_High_M2
P14,0.898,0.7892683188,0.9293084019,0.6998729219,0.9527497746,0.8503838472,0.7570778834,0.690660882,1.055782606
P14,0.8985,0.7191389135,0.9000450369,0.6942245088,0.9325000914,0.8732702063,0.7637742878,0.6474489448,1.029736719
P14,0.899,0.6957009149,0.8376559247,0.6558745855,0.8347035945,0.9205550794,0.774354698,0.6867252963,0.9395877812
P14,0.8995,0.7432943747,0.8363587772,0.6913557047,0.7788063776,0.8788722171,0.8645927807,0.7522870727,0.9230687355
P14,0.9,0.6823800575,0.7965561484,0.7380385283,0.8281464616,0.8549515452,0.8672181767,0.7728158367,0.8650174129
P14,0.9005,0.7106110126,0.7716073805,0.8142261493,0.8277705002,0.8363234632,0.767753937,0.7559399312,0.7891728022
P14,0.901,0.8066165351,0.7714210363,0.7064910131,0.8930728035,0.825768387,0.7100219757,0.6778454908,0.80294219
P14,0.9015,0.8928227142,0.8548597363,0.7447497212,0.9372308217,0.7688254137,0.7207094768,0.6958610638,0.9007460749
P14,0.902,0.9495398776,0.8975785099,0.8834469936,0.8749742288,0.7155188038,0.7236368059,0.7382106812,0.9675826848
P14,0.9025,0.8651998029,0.8748584565,0.9414122439,0.7707340701,0.6728748814,0.6815000886,0.7001672785,0.9995334917
P14,0.903,0.8488435715,0.8298145828,0.7988025102,0.7691567279,0.6595920618,0.7751840142,0.7868900974,1.016808914
P14,0.9035,0.8047581751,0.8170291789,0.8109602612,0.8019484076,0.7865575951,0.9252338059,0.8856711534,1.012375483
P14,0.904,0.7948015065,0.7469746587,0.8317526896,0.8054760215,0.8732993394,0.9967428725,0.9173028731,0.9783634144
P14,0.9045,0.829975111,0.7646717498,0.8782939991,0.8373728552,0.7475136713,0.995178749,0.7982255509,0.9518116412
P14,0.905,0.7747942298,0.8152055313,0.8460266974,0.891437239,0.6765004917,0.9531173952,0.6194363459,0.9863663286
P14,0.9055,0.8071937525,0.8907637647,0.7556137637,0.9618251517,0.7062130738,0.9165611738,0.5606646417,1.004788412
P14,0.906,0.886135326,0.8658252894,0.843933294,1.004198745,0.7633298258,0.8549054062,0.7097291677,0.9524671915
P14,0.9065,0.8585947473,0.7678768496,0.9891377002,1.011468416,0.8056481511,0.7625997395,0.9603928703,0.8908309015
P14,0.907,0.8762320831,0.7349767199,0.951944519,0.9997365008,0.8839822194,0.7229380895,1.097074,0.8264114015
P14,0.9075,0.9280561512,0.7337478252,0.8570698624,0.928298614,0.8038767075,0.7366865451,0.9752649196,0.8095866111
P14,0.908,0.9406399356,0.7165395592,0.770858401,0.85489512,0.7047738308,0.7777292559,0.8431131494,0.8518287123
P14,0.9085,0.9827472722,0.7067220519,0.8414935537,0.8603722037,0.7797752278,0.8301618306,0.747053388,0.9075052619
P14,0.909,0.9151411616,0.7260429941,0.844062418,0.8837173015,0.962684347,0.770940683,0.7352792996,0.9366302662
P14,0.9095,0.8233066111,0.768546418,0.8590414035,0.8684689581,1.044374174,0.7267197515,0.7600678474,0.9648220934
P14,0.91,0.7067392574,0.8330308198,0.8002825607,0.8589024893,0.9776840287,0.7493682222,0.8041500492,0.9247151501
P14,0.9105,0.7070817625,0.8831245989,0.7082916498,0.8177228911,0.7978543264,0.8127902872,0.7966702495,0.8560779915
P14,0.911,0.7444014653,0.8505818322,0.6988736905,0.7973886,0.7101437181,0.8266882987,0.6864849833,0.8300005717
P14,0.9115,0.6895550806,0.8030422739,0.7435672051,0.8146565585,0.7223254027,0.85437583,0.677675926,0.8894439072
P14,0.912,0.6791009064,0.8060468511,0.8018377928,0.9481306783,0.807612292,0.7956527927,0.6313429298,0.9510889798
P14,0.9125,0.7375817792,0.7839218494,0.8604865616,1.044296059,0.931882826,0.7817853884,0.5826397345,0.956686456
P14,0.913,0.7775163443,0.7528588324,0.8448348367,1.086656372,0.8883799346,0.7429390456,0.6320787833,0.9226452347
P14,0.9135,0.769715676,0.7180833026,0.7378044298,1.138038,0.8103061297,0.7233876788,0.6639771886,0.8610877102
P14,0.914,0.7173829782,0.6971487582,0.6536595868,1.157784037,0.8813235233,0.7838271462,0.7213826149,0.8226690873
P14,0.9145,0.7895269356,0.6840228197,0.587159253,1.108584738,0.9229592736,0.8641378118,0.7329167634,0.7758130336
P14,0.915,0.8089667097,0.7209485861,0.7320355772,0.9546539111,0.8663882803,0.8671269985,0.6688798832,0.8250200234
P14,0.9155,0.8678346124,0.7684543881,0.8785199636,0.8722199825,0.7571068505,0.8145931036,0.6558479956,0.8355196192
P14,0.916,0.9471004691,0.775806618,0.8377531883,0.9356367528,0.728702008,0.7642412827,0.7184683246,0.7951227413
P14,0.9165,0.9240478815,0.7937715941,0.8451994254,0.9690135131,0.8432670852,0.7664100493,0.75055043,0.8599834333
P14,0.917,0.8575281775,0.8774819437,0.8179121811,0.9461388004,0.8643933088,0.7035945633,0.6809694151,0.9277552511
P14,0.9175,0.8354456072,0.9430505189,0.7761974788,0.9087920513,0.9081456733,0.7589295354,0.6906993314,0.9159875934
P14,0.918,0.7646648076,0.9343470353,0.7496328085,0.9096236031,1.014230829,0.8437472837,0.8806320717,0.8954124647
P14,0.9185,0.7253981298,0.8817914418,0.7642227026,0.8746155862,1.014726514,0.8764308157,0.8848649523,0.9020276784
P14,0.919,0.6802430359,0.8219187512,0.715751601,0.8491229479,0.916885971,0.8372856994,0.818623102,0.9012887817
P14,0.9195,0.7581956923,0.815419659,0.7350728327,0.8634004223,0.7875503139,0.8514541649,0.68455752,0.9505376486
P14,0.92,0.8500795497,0.8416199295,0.7788756017,0.8684132026,0.7921844251,0.8591541098,0.6679409807,0.9729743137
P14,0.9205,0.8210878503,0.8691296845,0.76441702,0.8611513416,0.8820145364,0.8565888887,0.7428570007,0.9794076189
P14,0.921,0.7349904274,0.8136507076,0.6746969498,0.8624756948,0.8131538231,0.8467655192,0.7858455596,1.000520389
P14,0.9215,0.6501533472,0.7574464213,0.6737332331,0.8419640519,0.7754807956,0.7026902484,0.7725312389,0.9836264809
P14,0.922,0.6500469256,0.6917266169,0.8150794207,0.7950507352,0.8464752277,0.7414207969,0.8178159176,0.9264978481
P14,0.9225,0.6738352303,0.7037857488,0.8325830787,0.7817030846,0.9275286055,0.8013771887,0.7512809498,0.9009644812
P14,0.923,0.6639227668,0.7943058136,0.8493603184,0.7901204275,0.9449351671,0.8147859005,0.7035998432,0.996755561
P14,0.9235,0.6020295728,0.7649905802,0.884485066,0.8035502746,0.9882756293,0.8536318851,0.7382093884,1.065203654
P14,0.924,0.6176354181,0.7494030001,0.8516259409,0.825135969,0.967590693,0.8623811148,0.6607200589,0.9941108154
P14,0.9245,0.6436269206,0.7807852603,0.7862521873,0.8477527092,1.077352527,0.8075509778,0.6966845783,0.9195666537
P14,0.925,0.7160451445,0.7707572621,0.8352027177,0.8281938663,1.062796204,0.7153910992,0.7277703002,0.9097137533
P14,0.9255,0.8089722399,0.7800977118,0.8430080526,0.8164412189,0.9951016545,0.6480142641,0.7002700084,0.9719563153
P14,0.926,0.8372784597,0.7888410815,0.8179019106,0.8363598819,0.8644580965,0.6626504179,0.7240244576,1.058456071
P14,0.9265,0.8084007525,0.8087604925,0.7393166938,0.9010961783,0.7907378671,0.7219827568,0.6504689617,1.045543199
P14,0.927,0.8740278322,0.8194039106,0.8118753922,0.891783752,0.7647896957,0.7297705763,0.6913454843,0.989519934
P14,0.9275,0.7664699911,0.8216172036,0.8712722095,0.8240957668,0.8446429452,0.74349658,0.8357916406,0.9106069311
P14,0.928,0.6472876678,0.7884413974,0.9353205815,0.7969132453,0.8799813008,0.7880469428,0.8448803905,0.8913583084
P14,0.9285,0.6026835637,0.7514490284,0.8736187803,0.828925148,0.9023458923,0.8235986011,0.7443045931,0.915708956
P14,0.929,0.6372780324,0.7857937855,0.8765072166,0.8548137603,0.9534840499,0.9059293355,0.7547468256,0.8424035397
P14,0.9295,0.7078219298,0.851293789,0.9492088325,0.9017207516,1.055011453,0.8838545785,0.8083208149,0.7479384306
P14,0.93,0.6733986972,0.9155014271,0.853193822,0.9258047727,1.07732899,0.8222092902,0.8037020459,0.7455445629
P14,0.9305,0.7038808327,0.94950289,0.7423202638,0.8842090251,0.9564578538,0.7350811699,0.6813015175,0.860741571
P14,0.931,0.6824910034,0.8912305837,0.8481609203,0.8463535484,0.8506612146,0.7399871135,0.6874917107,0.9580963026
P14,0.9315,0.707462341,0.7643503777,0.9341371886,0.8840700531,0.8907913528,0.8019202109,0.7091430579,0.9787600288
P14,0.932,0.6958176449,0.7652490472,0.9096458312,0.8359522667,0.9655258942,0.8164561343,0.7144460362,0.9260463192
P14,0.9325,0.7034900503,0.76271444,0.8025800193,0.7764330652,1.001217246,0.8128773102,0.7656849429,0.8290585786
P14,0.933,0.7332674619,0.7764239443,0.7345339958,0.8091674525,1.05965682,0.823299752,0.8039870382,0.7929650975
P14,0.9335,0.7671205195,0.7635526154,0.8022736307,0.8380642474,1.091471265,0.7712415102,0.8529578751,0.8079729605
P14,0.934,0.8036050486,0.7805759555,0.8887800646,0.8336591122,1.020767031,0.7128903624,0.7840592955,0.8651450998
P14,0.9345,0.8637503348,0.8044191509,0.8492779536,0.7624426779,1.076965387,0.7853564607,0.7255050369,0.8970640697
P14,0.935,0.8738008858,0.8540987846,0.7029240733,0.8057234954,1.106684571,0.7986163756,0.7273232089,0.9149898683
P14,0.9355,0.8875329488,0.8912618086,0.7645096596,0.8941869396,1.04994223,0.7731213469,0.8651838962,0.9052259122
P14,0.936,0.8362024404,0.9094739648,0.7349732489,0.9047372138,0.8467309466,0.8165517049,0.8572656367,0.9074132974
P14,0.9365,0.8605310995,0.8946263341,0.6342717733,0.8816617198,0.7346169781,0.8561083565,0.7965865479,0.8205068671
P14,0.937,0.8466830424,0.8569247458,0.6498727518,0.9895921596,0.8196270545,0.9031698313,0.8769547738,0.7985037026
P14,0.9375,0.8268899424,0.82882679,0.7851041438,1.065553222,0.8530646002,0.853495681,0.8735670048,0.7841112017
P14,0.938,0.8270318095,0.8742614228,0.9215061596,1.045028057,0.8394165979,0.7421240555,0.7733490687,0.7500237515
P14,0.9385,0.7998821907,0.8607874542,0.9411646671,0.9752791883,0.8221363404,0.6681860903,0.788097963,0.7764444211
P14,0.939,0.7646688174,0.8218751123,0.7938834756,0.8913094418,0.9130294589,0.6871978701,0.7874303168,0.823350707
P14,0.9395,0.7364420274,0.7986770242,0.7850265444,0.830371896,0.9610664328,0.7228308355,0.7457941416,0.8253405052
P14,0.94,0.7499984621,0.7444758044,0.7720772043,0.8162310878,0.9441767358,0.7214666764,0.856770793,0.8026891947
P14,0.9405,0.7850276407,0.7569718645,0.7709246138,0.8202100759,0.9259458043,0.6925318339,0.8347157622,0.8048894851
P14,0.941,0.7523028682,0.7800970959,0.7090231533,0.8791257052,0.8803514386,0.6776385908,0.7947705821,0.8602714937
P14,0.9415,0.684567114,0.7814023283,0.6505855309,0.960661177,0.8891562034,0.7352470471,0.771960227,0.9270707993
P14,0.942,0.6386515827,0.7284233837,0.8016016976,0.9974083347,0.9888255967,0.8727567437,0.7629052222,0.9213324727
P14,0.9425,0.785357746,0.6928616113,0.9537297047,0.988040229,1.050604832,0.9468296888,0.7467899754,0.8787337031
P14,0.943,0.8155287491,0.6583579747,0.9808770036,0.937825114,0.9130960849,0.9228684572,0.6872928759,0.8877499621
P14,0.9435,0.7195128521,0.6342816871,0.8512832828,0.8378404837,0.8327829972,0.8517140355,0.7309131478,0.8739773466
P14,0.944,0.615841035,0.697931919,0.7863345577,0.782423589,0.7774564956,0.8054567602,0.7840177501,0.8824096154
P14,0.9445,0.6297722698,0.7451376083,0.8593062609,0.8129533005,0.8546404801,0.7398424064,0.7688154614,0.8968123106
P14,0.945,0.6954355164,0.7508355969,0.8788112707,0.8449137366,0.8561591935,0.6981638439,0.7476052401,0.9134846755
P14,0.9455,0.7904155054,0.806309997,0.8939200806,0.8313206706,0.8132101775,0.7626312432,0.7100228903,0.8875935327
P14,0.946,0.8863887276,0.8656639706,0.8833712357,0.8351647048,0.7691982949,0.9164759189,0.6912090876,0.8862685264
P14,0.9465,0.8515292923,0.8840173832,0.8459681148,0.8669502286,0.8190745423,1.001692694,0.7083367066,0.9265833717
P14,0.947,0.8046348742,0.8617067671,0.8029505147,0.8892003063,0.8617394214,0.9732006673,0.7754938728,0.9378410211
P14,0.9475,0.774976011,0.7958872445,0.8095101304,0.8706355762,0.9304329659,0.9619446346,0.9088864511,0.9307530206
P14,0.948,0.7898418992,0.7869051086,0.7808517049,0.7961078365,0.9847072316,0.8961784132,0.7702043756,0.8895837082
P14,0.9485,0.7925731924,0.7759957963,0.7937047646,0.804666872,1.023579125,0.8432478947,0.7347599355,0.8158514308
P14,0.949,0.7446156801,0.7275343002,0.8544630663,0.8832790175,1.012933224,0.8801634717,0.7321439481,0.7226523879
P14,0.9495,0.7453381399,0.6621196983,0.856706781,0.8987378521,0.8504136017,0.9518217348,0.6687147461,0.7284429694
P14,0.95,0.755116998,0.6999700206,0.8432958041,0.860361679,0.8323336102,0.9659073538,0.6630328718,0.7852522123
P14,0.9505,0.834131093,0.7936831137,0.7751717868,0.8666556871,0.9332820222,0.9222268043,0.7131711679,0.8200386967
P14,0.951,0.9013609607,0.8655662287,0.6917345742,0.9631649743,0.9305560824,0.8761946302,0.6933647917,0.7624452041
P14,0.9515,0.8647515411,0.8392556344,0.7481470787,1.040883654,0.8574421878,0.8690274404,0.7257571191,0.706208135
P14,0.952,0.7214547552,0.8330966522,0.8134178323,1.050133515,0.8278174121,0.826379362,0.7309313511,0.657381406
P14,0.9525,0.6447228332,0.8075299719,0.8452798044,1.066398681,0.8047250719,0.7972241397,0.6923970372,0.6867946843
P14,0.953,0.5338131911,0.7889363856,0.8589473247,0.9838489689,0.8532650727,0.8239952238,0.6307729895,0.6983166277
P14,0.9535,0.5638273727,0.7622501992,0.9132382274,0.8835737162,0.935607208,0.8499841678,0.7241840556,0.6868019329
P14,0.954,0.7001629555,0.709082686,0.9436635649,0.847396323,0.9686983576,0.8831437495,0.7592251276,0.7174130795
P14,0.9545,0.7976099519,0.6875243308,0.8990432028,0.9262182204,0.9672572286,0.8717056231,0.8065020209,0.7708045718
P14,0.955,0.8195452232,0.6746869556,0.9411490092,0.9759465485,0.918260936,0.8866015821,0.7884943212,0.7659445458
P14,0.9555,0.8685729489,0.7079595565,0.8261590415,1.08022856,0.7992587512,0.8105425761,0.8594721376,0.7228635998
P14,0.956,0.9436114222,0.7305270676,0.7690069705,1.142674685,0.8352757145,0.7303069764,0.8758932292,0.7320284378
P14,0.9565,0.9028232168,0.7584516711,0.6935205037,1.12175985,0.8165801073,0.712409436,0.8007738819,0.7263849293
P14,0.957,0.8008925738,0.7590258374,0.7559763696,1.049903564,0.7478959867,0.7407425089,0.7453771793,0.755306213
P14,0.9575,0.7761385333,0.7797015461,0.860865003,0.9158123991,0.717332923,0.7987386111,0.7859309804,0.7938152357
P14,0.958,0.8938773389,0.7801224974,0.9378225608,0.8089936958,0.7219852744,0.8891237278,0.8774900831,0.7911651138
P14,0.9585,0.8462703416,0.7975000457,0.8989718561,0.8407194264,0.7220416654,0.9454942219,0.8348437472,0.8166516163
P14,0.959,0.818190878,0.8359732245,0.8413711731,0.8779534035,0.7326791514,0.9524168103,0.7285283688,0.8605232091
P14,0.9595,0.8489409971,0.8722119236,0.8104437048,0.8382040441,0.7060042133,0.9021814493,0.7423248368,0.8152902951
P14,0.96,0.804449307,0.887594122,0.7728359987,0.8174817676,0.9132862209,0.8850181936,0.7993706337,0.7884345915
P14,0.9605,0.7596025427,0.9444087351,0.7103649783,0.8125793416,1.000935864,0.8404890384,0.8207931624,0.7845907036
P14,0.961,0.7441366438,0.9686598534,0.8399060083,0.800480585,0.9813761545,0.8127719434,0.7950690529,0.7881314648
P14,0.9615,0.722655114,0.8921057122,0.862172995,0.796958198,0.9315749665,0.802873999,0.7437003224,0.7692959036
P14,0.962,0.7541419023,0.7680628871,0.8894828418,0.8634024928,0.7941408559,0.8395723291,0.717907869,0.8181400362
P14,0.9625,0.8405020511,0.7137065197,0.9271919558,0.8953952122,0.7842866691,0.7876995862,0.7744419491,0.856682804
P14,0.963,0.9494475758,0.7389484843,0.9632678788,0.8445538012,0.7647706762,0.7601151533,0.7496828068,0.8570683489
P14,0.9635,0.8719607654,0.82118598,0.8868218961,0.7507977112,0.7395892462,0.7715693248,0.7058294049,0.8124884317
P14,0.964,0.7884538625,0.8369307012,0.9717651617,0.7505343376,0.8503202385,0.8403698473,0.7370686993,0.7856030155
P14,0.9645,0.7970615377,0.7895797966,0.914851512,0.8135817407,0.9315463023,0.8810447497,0.7741433776,0.790983839
P14,0.965,0.7620416106,0.7131833776,0.7721205607,0.8746965805,0.8703915829,0.8474803577,0.7830268103,0.8192092485
P14,0.9655,0.7327943458,0.677038281,0.7913670899,0.9240088972,0.7765576571,0.8218202491,0.7607268255,0.8398493067
P14,0.966,0.7496863236,0.6640320408,0.8337711444,0.9225439995,0.7562173783,0.8531669409,0.7408649741,0.8333706455
P14,0.9665,0.7659088567,0.6999383904,0.7546144777,0.8812739936,0.8138535516,0.8423513458,0.7007957739,0.7932179195
P14,0.967,0.751447,0.7342373617,0.729091662,0.8370351521,0.8077495765,0.8214751028,0.7338291612,0.7650567618
P14,0.9675,0.6797980925,0.7604838274,0.7508173289,0.8008708853,0.79055522,0.7871660237,0.7289396907,0.7248981159
P14,0.968,0.6547308394,0.8246173243,0.8248072332,0.7257428263,0.7932439616,0.7307871324,0.7087214098,0.7464497416
P14,0.9685,0.7103284357,0.7982028243,0.7644235444,0.7487166482,0.8112215977,0.7223823124,0.8157178283,0.8143429596
P14,0.969,0.6642782994,0.7748802975,0.8029575899,0.7944216895,0.7974347083,0.690525737,0.8852362811,0.8455385668
P14,0.9695,0.5995251479,0.7386053078,0.7405232783,0.8456136979,0.718191523,0.803393342,0.926156259,0.831827777
P14,0.97,0.7237330052,0.6873886637,0.7232515637,0.8912876035,0.7416843983,0.8491522886,0.8732528081,0.8893322085
P14,0.9705,0.7364990031,0.6942736929,0.7380482612,0.9421548651,0.8284208703,0.8037738863,0.7830917376,0.8947741494
P14,0.971,0.7497518875,0.6919481891,0.6765220737,1.002462807,0.8802665149,0.8259058112,0.7014314997,0.8751893701
P14,0.9715,0.7628530244,0.6788296438,0.7001173983,1.036358427,0.8441790794,0.846332704,0.7212776857,0.8562047704
P14,0.972,0.7823471379,0.6262842047,0.8514305451,0.9439902447,0.8164268219,0.7760727905,0.7560573306,0.9028312624
P14,0.9725,0.8592795693,0.6221194303,0.9831673869,0.8707839917,0.8763379332,0.7777401916,0.778007711,0.9709090663
P14,0.973,0.8835030146,0.6747312741,1.006631821,0.881014789,0.8424482911,0.8101320498,0.7845350906,0.9689194224
P14,0.9735,0.8899135287,0.711424581,0.9235826082,0.9170243511,0.7639938814,0.8421699289,0.8818627592,0.948495968
P14,0.974,0.8399323226,0.7521182251,0.8870509208,0.9242368603,0.7643863003,0.8514298657,0.9944213989,0.9027408248
P14,0.9745,0.8568278769,0.8477942727,0.8666277947,0.9878205397,0.9003720488,0.8187978922,0.9726318451,0.9458635252
P14,0.975,0.8598490814,0.919472797,0.8908370775,0.9902562499,0.9069116641,0.816176096,1.0017302,1.034584217
P14,0.9755,0.887072053,0.9271279016,0.9659364404,0.948634107,0.7954922497,0.8833599169,1.002538415,1.002436233
P14,0.976,0.9724560105,0.9074127255,0.8952777973,0.9056954939,0.8018274065,0.9569048439,0.9213484677,0.8707518715
P14,0.9765,0.8388521043,0.8586289683,0.8408898972,0.8821350937,0.8671681935,0.9607347467,0.8543202106,0.8273387386
P14,0.977,0.8664527656,0.839665495,0.884686356,0.8234174232,0.8614538516,0.8745403359,0.759757994,0.8135121518
P14,0.9775,0.9532487332,0.7840148708,0.8529793005,0.7900463606,0.7740948661,0.8368365376,0.68173042,0.843832938
P14,0.978,0.993334847,0.7873691093,0.7719021105,0.8700301056,0.8848841873,0.8147829872,0.7530758535,0.8934336917
P14,0.9785,0.9963561277,0.8454064678,0.7889037141,1.005074562,0.9759863264,0.7797451115,0.838212121,0.8051213118
P14,0.979,0.9147793565,0.9399446249,0.8577527426,1.03368201,0.9727445147,0.9091085219,0.8884454471,0.7376167902
P14,0.9795,0.7925611032,0.9287026558,0.8014000146,0.9844147772,0.9539988314,1.014475485,0.8729229924,0.776817399
P14,0.98,0.8225053568,0.79655021,0.734889127,0.8985773092,0.9649754132,0.9246826353,0.7967542904,0.8409115398
P14,0.9805,0.8164195356,0.7410413847,0.670848621,0.8980930959,0.9802326669,0.8570534809,0.8488589632,0.8344082429
P14,0.981,0.6640360546,0.8341715487,0.6573065308,0.9141773114,0.9770064311,0.8725268566,0.9289539661,0.7737682599
P14,0.9815,0.7097462707,0.8449260839,0.7476034079,1.005252159,0.9313325924,0.8665501841,0.9534645012,0.7707712827
P14,0.982,0.7554695172,0.8839633943,0.8502141102,0.9972403745,0.926404578,0.8297240483,0.8762853622,0.7725882334
P14,0.9825,0.8210094292,0.8731344128,0.9127545408,0.9105351632,0.8895747279,0.7937413734,0.8696733945,0.7815754135
P14,0.983,0.8519273096,0.8154657345,0.8022278616,0.9221939314,0.8879432867,0.7823018443,0.8515817808,0.7669557238
P14,0.9835,0.8325266989,0.7935130284,0.7124954023,0.8964136443,0.8429076695,0.7743732117,0.7813370115,0.7771689736
